compound,rev_score_sum,n_clusters
LJP008 HA1E 24H-CGP-60474-0.37,51.60186279027258,20
LJP005 HT29 24H-WZ-3105-1.11,51.4985621870024,20
LJP005 A375 24H-SB590885-0.37,51.339094926832416,20
LJP006 LNCAP 24H-AZD-5438-10,51.240890753460484,20
LJP006 MCF10A 24H-WZ-4-145-1.11,51.0740469598044,19
LJP006 SKBR3 24H-alvocidib-1.11,51.04284933732536,20
LJP009 HCC515 24H-CGP-60474-0.37,51.03405972185275,20
LJP009 HT29 24H-CGP-60474-3.33,50.973852339335565,20
LJP006 HA1E 24H-AZD-5438-3.33,50.95384087783458,20
LJP005 MCF7 3H-CGP-60474-1.11,50.939642266614996,20
LJP006 HME1 24H-AS-605240-1.11,50.889336027043974,20
LJP009 HCC515 24H-CGP-60474-0.12,50.88397044030381,20
LJP006 BT20 24H-JNK-9L-3.33,50.870100863182515,20
LJP006 SKBR3 24H-alvocidib-0.12,50.85522731301421,20
LJP006 LNCAP 24H-QL-XII-47-0.37,50.82447590471736,20
LJP006 PC3 24H-JNK-9L-3.33,50.80346110636847,20
LJP007 PC3 24H-dinaciclib-1.11,50.74341806009123,20
LJP006 MCF10A 24H-afatinib-0.04,50.641941722405484,20
LJP006 LNCAP 24H-alvocidib-0.12,50.63502904203585,20
LJP005 MCF10A 3H-torin-2-1.11,50.605617813526266,20
LJP006 HS578T 24H-saracatinib-3.33,50.58940591314069,20
LJP006 HME1 24H-afatinib-3.33,50.57210046850157,20
LJP006 MCF10A 24H-canertinib-3.33,50.39917809405492,20
LJP006 HME1 24H-CGP-60474-0.04,50.36424428332067,20
LJP005 MCF10A 24H-erlotinib-0.37,50.35779439221134,20
LJP005 MCF10A 24H-geldanamycin-3.33,50.299262336517245,20
LJP005 MCF10A 24H-neratinib-0.04,50.205655587796656,20
LJP007 PC3 24H-dinaciclib-0.37,50.204506644013335,20
LJP005 MCF10A 24H-PD-0325901-10,50.17741188851026,20
LJP006 HEPG2 24H-mitoxantrone-10,50.141036311073876,20
LJP006 HA1E 24H-celastrol-3.33,50.1130468287873,20
LJP005 MCF10A 24H-PD-184352-0.04,50.06463982496413,20
LJP006 BT20 24H-AT-7519-3.33,49.96757308681232,20
LJP009 HA1E 24H-CGP-60474-3.33,49.95868859946877,20
LJP005 MDAMB231 24H-PF-431396-10,49.93200296706112,20
LJP006 HCC515 24H-JNK-9L-10,49.90600038747976,20
LJP006 HS578T 3H-MK-2206-10,49.87611908833362,20
LJP006 MCF10A 3H-gefitinib-10,49.774111590021384,20
LJP008 HA1E 24H-mitoxantrone-10,49.66480784794787,20
LJP006 HS578T 24H-JNK-9L-3.33,49.603787314886674,20
LJP006 HCC515 24H-CGP-60474-1.11,49.57856084439961,20
LJP007 HCC515 24H-dinaciclib-0.37,49.52441971825919,20
LJP006 SKBR3 24H-AT-7519-1.11,49.506395882709604,20
LJP006 HEPG2 24H-linifanib-10,49.49086974810483,20
LJP006 HS578T 24H-CGP-60474-0.04,49.4590193251619,20
LJP006 PC3 24H-BMS-387032-0.37,49.43305129901343,20
LJP007 MCF7 24H-OTSSP167-10,49.40497031253999,20
LJP006 HS578T 24H-GDC-0941-3.33,49.40191887347869,20
LJP006 SKBR3 24H-PHA-793887-10,49.39699600859229,20
LJP008 HA1E 24H-CGP-60474-3.33,49.31245444290091,20
LJP006 MCF10A 24H-JNK-9L-3.33,49.24268258888851,20
LJP006 MCF10A 24H-PD-0325901-3.33,49.21022944718777,20
LJP006 HS578T 24H-alvocidib-1.11,49.12547441309456,20
LJP005 PC3 24H-CYT387-10,49.08249323933593,20
LJP006 HME1 24H-CGP-60474-3.33,48.94886403503868,20
LJP005 A375 24H-PD-0325901-0.37,48.9396710653143,20
LJP007 PC3 24H-OTSSP167-0.37,48.9350174364163,20
LJP005 MCF10A 24H-PD-184352-3.33,48.814098335837976,20
LJP005 BT20 3H-PD-184352-1.11,48.77132719678143,20
LJP005 MCF10A 24H-geldanamycin-0.37,48.74037104219345,20
LJP006 HA1E 24H-WZ-4-145-0.37,48.72960114018045,20
LJP006 MCF10A 24H-alvocidib-0.04,48.72486495429624,20
LJP007 HEPG2 24H-DCC-2036-10,48.64918575075897,20
LJP006 A549 24H-PD-0325901-0.12,48.60716335258153,20
LJP006 HA1E 24H-BMS-387032-1.11,48.57087516789386,20
LJP006 MCF7 24H-CGP-60474-1.11,48.51807350043981,20
LJP005 HCC515 24H-WZ-3105-0.37,48.517621611794155,20
LJP005 MCF7 24H-CGP-60474-0.37,48.51426948333949,20
LJP005 MCF10A 24H-PF-431396-3.33,48.4973983683152,20
LJP005 A375 24H-PD-184352-1.11,48.435096431024114,20
LJP006 HME1 24H-afatinib-0.37,48.4042324088163,20
LJP005 A375 24H-AZD-8330-0.12,48.283981726947424,20
LJP006 MCF10A 3H-AS-605240-0.37,48.262314441928986,20
LJP006 HME1 24H-AT-7519-3.33,48.21807312775287,20
LJP006 HS578T 24H-saracatinib-1.11,48.20180200795565,20
LJP008 A375 24H-mitoxantrone-10,48.12224139254604,20
LJP008 PC3 24H-CGP-60474-0.37,48.11365384266485,20
LJP006 MCF10A 3H-ZSTK-474-3.33,48.10114707097793,20
LJP005 HT29 24H-PF-431396-10,48.025980797150496,20
LJP006 A375 24H-AT-7519-3.33,47.895901615509324,20
LJP005 A375 24H-trametinib-1.11,47.84010224089375,20
LJP005 HS578T 3H-PF-431396-10,47.618987729131355,20
LJP005 HS578T 24H-CGP-60474-3.33,47.589940388647314,20
LJP005 HS578T 3H-WZ-3105-1.11,47.53085434924845,20
LJP006 MCF10A 3H-canertinib-0.37,47.52883041645779,20
LJP006 MCF10A 3H-dasatinib-1.11,47.51594063639634,20
LJP006 MCF10A 3H-ZSTK-474-0.37,47.4727814140643,20
LJP006 MCF10A 24H-GDC-0941-1.11,47.40562996796014,20
LJP005 HS578T 24H-WZ-3105-3.33,47.3331714419227,20
LJP005 MCF10A 24H-tozasertib-10,47.28777972882102,20
LJP006 MCF10A 3H-canertinib-0.04,47.18172208056379,20
LJP006 HA1E 24H-AZD-7762-3.33,47.12614721051125,20
LJP006 SKBR3 24H-alvocidib-10,47.0498993220041,20
LJP006 MCF10A 3H-GDC-0941-10,47.011029614716556,20
LJP006 MDAMB231 3H-AZD-5438-3.33,46.9793750714202,20
LJP006 BT20 3H-THZ-2-98-01-3.33,46.96882047181904,20
LJP005 SKBR3 24H-CGP-60474-0.12,46.911056257715934,20
LJP007 A375 24H-KIN001-244-10,46.8297596268967,20
LJP006 MCF10A 24H-PD-0325901-0.37,46.81972165565673,20
LJP007 A549 24H-CGP-60474-3.33,46.73282594756704,19
LJP005 HT29 24H-CGP-60474-0.37,46.724068440081666,20
LJP006 MCF10A 24H-AZD-8055-3.33,46.69559792399837,20
LJP006 BT20 24H-canertinib-0.37,46.67795394549791,20
LJP005 MCF10A 3H-neratinib-0.37,46.6169430253775,20
LJP005 HCC515 24H-CGP-60474-1.11,46.5637838961176,20
LJP008 HA1E 24H-ABT-737-1.11,46.55428932476124,20
LJP006 MCF10A 24H-gefitinib-0.37,46.50679614627644,20
LJP006 MDAMB231 3H-CGP-60474-1.11,46.477459285822285,20
LJP006 HA1E 24H-linifanib-10,46.423043681305145,20
LJP005 MCF10A 24H-NVP-AUY922-1.11,46.37362051059221,20
LJP007 A549 24H-OTSSP167-3.33,46.36676702349741,20
LJP006 BT20 3H-alvocidib-0.37,46.31556689747531,20
LJP005 MCF10A 24H-WH-4-025-1.11,46.23231160571099,20
LJP005 A375 24H-PD-0325901-3.33,46.126902967816626,20
LJP006 HME1 24H-linifanib-10,46.061741470104245,20
LJP006 HME1 24H-Y-39983-10,46.04696567851877,20
LJP009 HT29 24H-RAF 265-1.11,46.04193596357674,20
LJP006 BT20 24H-CGP-60474-0.37,46.023041952715005,20
LJP006 HME1 24H-dasatinib-10,45.97745231240489,20
LJP007 PC3 24H-CGP-60474-10,45.93148459323435,20
LJP005 HA1E 24H-PIK-93-3.33,45.928752156830825,20
LJP005 A375 24H-AZD-8330-1.11,45.90948124045798,20
LJP007 MCF7 24H-CGP-60474-1.11,45.80024478587292,20
LJP005 MCF10A 24H-brivanib-10,45.779531508508285,20
LJP006 MCF7 24H-A443654-3.33,45.76170049395854,20
LJP006 BT20 3H-A443654-0.37,45.75049135680282,20
LJP009 PC3 24H-ponatinib-10,45.64920622699982,20
LJP007 HA1E 24H-CGP-60474-1.11,45.59200380850967,20
LJP006 MCF10A 3H-WYE-125132-1.11,45.57236331368795,20
LJP006 MCF10A 3H-canertinib-1.11,45.55255335470727,20
LJP007 HA1E 24H-CGP-60474-0.12,45.54222600615138,20
LJP008 MCF7 24H-mocetinostat-10,45.525700566100355,20
LJP006 LNCAP 3H-ZSTK-474-1.11,45.51830655984224,20
LJP008 HA1E 24H-olaparib-10,45.513288510438834,20
LJP005 MCF10A 24H-PD-0325901-3.33,45.51137298470703,20
LJP006 MDAMB231 3H-alvocidib-0.12,45.48847911564177,20
LJP006 MCF7 24H-JNK-9L-10,45.48600926852203,20
LJP005 PC3 24H-WZ-3105-10,45.437158468406295,20
LJP006 MCF10A 24H-afatinib-10,45.35396622801504,20
LJP006 LNCAP 24H-JNK-9L-10,45.33894642687706,20
LJP006 SKBR3 24H-CGP-60474-3.33,45.32384418536456,20
LJP006 PC3 24H-sirolimus-10,45.31596106268282,20
LJP006 MCF10A 3H-AZD-7762-10,45.22081493100727,20
LJP006 HME1 24H-PD-0325901-0.12,45.14467691014051,20
LJP005 BT20 24H-withaferin-a-10,45.140476876498724,20
LJP006 MCF10A 24H-JNK-9L-1.11,45.1370209534211,20
LJP007 A375 24H-DCC-2036-3.33,45.09419230693131,20
LJP006 A375 24H-selumetinib-10,45.067778103498334,20
LJP007 HCC515 24H-OTSSP167-10,45.04098493989807,20
LJP005 MDAMB231 24H-mitoxantrone-3.33,45.033393966863976,20
LJP009 A549 24H-saracatinib-10,45.03301465794658,20
LJP006 SKBR3 3H-CGP-60474-0.12,44.96694798385971,20
LJP006 HCC515 24H-CGP-60474-0.37,44.91458498817886,20
LJP007 HCC515 24H-CGP-60474-3.33,44.86295350433966,20
LJP009 HEPG2 24H-mitoxantrone-10,44.834687023622564,20
LJP005 HT29 24H-mitoxantrone-10,44.828424423136546,20
LJP008 PC3 24H-CGP-60474-10,44.826496524044494,20
LJP005 MCF10A 24H-neratinib-0.12,44.76628470378585,20
LJP005 MCF7 24H-CGP-60474-0.12,44.75105707348205,20
LJP006 MDAMB231 3H-torin-1-0.12,44.614270562140824,20
LJP005 MCF10A 24H-AZD-8330-1.11,44.58806871828121,20
LJP009 PC3 24H-mitoxantrone-10,44.51221890560668,20
LJP005 MCF10A 24H-geldanamycin-1.11,44.435163922432466,20
LJP005 HS578T 24H-dovitinib-3.33,44.274350159592856,20
LJP005 HT29 24H-WZ-3105-10,44.174967876698304,20
LJP005 HS578T 24H-dasatinib-0.12,44.153076871400415,20
LJP006 HT29 24H-BMS-387032-10,44.12000902237993,20
LJP006 BT20 3H-AT-7519-3.33,44.097162775512814,20
LJP008 HCC515 24H-CGP-60474-0.37,44.09498758377735,20
LJP009 MCF7 24H-CGP-60474-10,44.04630317701315,20
LJP006 HME1 24H-BMS-387032-10,44.03060213324382,20
LJP006 A375 24H-HG-6-64-01-0.04,43.951022022982166,20
LJP005 MCF10A 24H-AZD-8330-10,43.915619970021574,20
LJP006 MCF10A 24H-AZD-7762-10,43.91410110317093,20
LJP005 HS578T 24H-PF-431396-0.12,43.898148774697944,20
LJP007 MCF7 24H-OTSSP167-0.12,43.89404304478469,20
LJP006 SKBR3 3H-PI-103-3.33,43.786009580439234,20
LJP006 HME1 24H-afatinib-0.04,43.7734762876304,20
LJP006 MCF7 24H-AT-7519-10,43.700416893386496,20
LJP007 HCC515 24H-OTSSP167-0.12,43.69843564529125,20
LJP006 HS578T 24H-palbociclib-0.12,43.62138667443212,20
LJP006 HS578T 24H-HG-6-64-01-10,43.605466017039504,20
LJP008 A375 24H-CGP-60474-0.12,43.584706093553486,20
LJP006 HT29 24H-AT-7519-10,43.5370663735646,20
LJP006 BT20 24H-alvocidib-1.11,43.510147908233,20
LJP006 HEPG2 24H-BMS-387032-10,43.44278298563334,20
LJP006 HEPG2 24H-CGP-60474-1.11,43.43706226328381,20
LJP005 MCF10A 24H-PD-184352-0.12,43.409974494203965,20
LJP006 SKBR3 3H-CGP-60474-3.33,43.40093588347884,20
LJP006 SKBR3 24H-alvocidib-3.33,43.39806559809383,20
LJP007 A375 24H-NVP-TAE226-0.04,43.394323875619236,20
LJP006 BT20 24H-celastrol-10,43.38745792104144,20
LJP006 MCF10A 3H-afatinib-3.33,43.327312532499775,20
LJP006 HME1 3H-dasatinib-1.11,43.32444208469101,20
LJP006 SKBR3 24H-AT-7519-3.33,43.296490102109075,20
LJP006 MCF10A 3H-gefitinib-0.12,43.29522683403332,20
LJP005 MCF10A 3H-pelitinib-1.11,43.21360883747797,20
LJP006 BT20 24H-geldanamycin-0.12,43.20615901062943,20
LJP005 MDAMB231 3H-radicicol-0.04,43.198928858722354,20
LJP006 MDAMB231 3H-mitoxantrone-0.37,43.18352638223645,20
LJP006 HME1 24H-afatinib-1.11,43.180770695145846,19
LJP006 HME1 3H-alvocidib-3.33,43.16984213487461,20
LJP006 HA1E 24H-WZ-4-145-3.33,43.11042776310435,20
LJP006 HME1 24H-PF-562271-3.33,43.09902437248334,20
LJP006 MCF10A 24H-afatinib-3.33,43.060522415605625,20
LJP006 PC3 24H-BMS-345541-10,43.05905723566685,20
LJP009 PC3 24H-CGP-60474-1.11,42.85283828002479,20
LJP007 A375 24H-DCC-2036-10,42.851172064279574,20
LJP005 HCC515 24H-mitoxantrone-3.33,42.795981555019075,20
LJP006 MCF10A 24H-geldanamycin-10,42.73731523638672,20
LJP006 HA1E 24H-PD-0325901-3.33,42.73071926546697,20
LJP005 A375 24H-PD-184352-3.33,42.64942041979356,20
LJP006 HME1 3H-nintedanib-10,42.6027512292513,20
LJP008 A375 24H-CGP-60474-3.33,42.60029882229384,20
LJP005 A375 24H-trametinib-3.33,42.57833431836474,20
LJP006 HME1 3H-AZD-7762-10,42.57485471426822,20
LJP006 MCF7 3H-CGP-60474-1.11,42.52992295016827,20
LJP005 BT20 3H-CGP-60474-1.11,42.527243013200774,20
LJP006 MCF10A 24H-selumetinib-3.33,42.51168731576861,20
LJP006 A549 24H-JNK-9L-10,42.507755798948246,20
LJP005 MCF10A 24H-trametinib-3.33,42.47321230851141,20
LJP006 BT20 24H-A443654-1.11,42.46858966165042,20
LJP006 HT29 24H-alvocidib-10,42.41917911665878,20
LJP005 HA1E 24H-dasatinib-10,42.40085888695106,20
LJP006 BT20 24H-AT-7519-0.37,42.23513506574212,20
LJP009 MCF7 24H-ponatinib-10,42.14680281847368,20
LJP005 MCF10A 24H-dasatinib-1.11,42.144905907486724,20
LJP006 HME1 3H-linifanib-3.33,42.14188655723686,20
LJP006 MCF10A 24H-afatinib-0.37,42.03630787669598,20
LJP006 MCF10A 3H-MK-2206-10,42.03057741597097,20
LJP006 MDAMB231 24H-alvocidib-0.12,42.004060429789014,20
LJP009 HEPG2 24H-chelerythrine chloride-10,41.96059313152314,20
LJP006 MDAMB231 3H-A443654-1.11,41.94234727357673,20
LJP006 MCF10A 24H-dasatinib-1.11,41.92708271849753,20
LJP005 MCF10A 24H-NVP-AUY922-10,41.92646913801484,20
LJP006 HA1E 24H-PI-103-0.12,41.89040394340246,20
LJP009 PC3 24H-olaparib-0.04,41.83894523163979,20
LJP006 A375 24H-mitoxantrone-3.33,41.819005337525596,20
LJP006 HS578T 24H-afatinib-3.33,41.80954894619101,20
LJP007 HA1E 24H-HG-9-91-01-10,41.795387673346546,20
LJP005 MCF10A 24H-PD-0325901-0.12,41.76199425860222,20
LJP006 HA1E 24H-WZ-4-145-10,41.75297202071353,20
LJP006 HEPG2 24H-CGP-60474-10,41.66306268968514,20
LJP005 MCF10A 24H-PLX-4720-10,41.652601136301726,20
LJP008 HCC515 24H-belinostat-0.12,41.64344760518354,20
LJP007 A549 24H-dinaciclib-3.33,41.583629887480384,20
LJP006 MCF10A 3H-PI-103-0.12,41.552793733609064,20
LJP006 HME1 3H-AT-7519-10,41.522431806078686,20
LJP006 MDAMB231 3H-BMS-387032-1.11,41.47972117266514,20
LJP006 PC3 24H-PHA-793887-10,41.474103896408835,20
LJP005 MCF10A 24H-PD-0325901-1.11,41.401673489023636,20
LJP005 MCF10A 3H-erlotinib-3.33,41.39322851762074,20
LJP006 MCF10A 24H-geldanamycin-3.33,41.295442384947215,20
LJP007 HT29 24H-CGP-60474-1.11,41.27676453878433,20
LJP007 HEPG2 24H-dinaciclib-3.33,41.276550800716855,20
LJP006 HA1E 24H-dasatinib-10,41.245136229691816,20
LJP006 SKBR3 24H-BMS-387032-1.11,41.197708898732614,20
LJP006 MCF10A 24H-AT-7519-0.37,41.17241411770332,20
LJP005 A375 24H-AZD-8330-0.37,41.13467045840014,20
LJP006 MCF10A 24H-ZSTK-474-3.33,41.10419899521879,20
LJP005 MCF7 3H-CP466722-10,41.073022210095026,20
LJP006 MCF10A 24H-PI-103-1.11,41.023605179136304,20
LJP006 A375 24H-celastrol-10,41.022595020817285,20
LJP007 HT29 24H-mitoxantrone-10,41.018542133917634,20
LJP007 HEPG2 24H-DCC-2036-1.11,40.93884947175707,20
LJP006 MCF10A 24H-afatinib-1.11,40.927209703188915,20
LJP009 A375 24H-CGP-60474-1.11,40.901265363163084,20
LJP009 HCC515 24H-GSK-1059615-3.33,40.899344839183996,20
LJP006 HS578T 24H-mitoxantrone-10,40.75487283982736,20
LJP006 HS578T 24H-AZD-7762-0.04,40.754132283444854,20
LJP007 HT29 24H-CGP-60474-0.04,40.73235907884259,20
LJP006 MCF10A 3H-NVP-TAE684-0.12,40.7255143288734,20
LJP005 A375 24H-vemurafenib-0.04,40.69609981460619,20
LJP005 A375 24H-SB590885-1.11,40.55973071726801,20
LJP005 SKBR3 24H-vemurafenib-10,40.47768295948035,20
LJP006 LNCAP 24H-HG-6-64-01-0.37,40.392513588977394,20
LJP006 HS578T 24H-OSI-027-0.37,40.38729017461418,20
LJP008 HT29 24H-CGP-60474-0.37,40.36180361620708,20
LJP005 MCF10A 24H-pelitinib-1.11,40.29312526474958,20
LJP006 HME1 24H-PF-562271-10,40.2614580943314,20
LJP006 BT20 24H-mitoxantrone-3.33,40.2529181184473,20
LJP005 HS578T 24H-vemurafenib-10,40.23344474474695,20
LJP006 LNCAP 3H-imatinib-10,40.21915049966988,20
LJP005 MCF10A 24H-radicicol-1.11,40.20159962366491,20
LJP005 BT20 24H-BX-912-10,40.06043654676489,20
LJP006 MDAMB231 3H-mitoxantrone-10,40.050001986850056,20
LJP005 MCF10A 24H-erlotinib-3.33,40.023124464664335,20
LJP005 A375 24H-SB590885-0.04,40.01564746858943,20
LJP005 MCF10A 24H-erlotinib-10,40.01522419811462,20
LJP006 MDAMB231 3H-AT-7519-3.33,39.996870727392945,20
LJP006 HME1 3H-GSK-1059615-3.33,39.92353050415476,20
LJP006 LNCAP 24H-alvocidib-1.11,39.90640562886694,20
LJP005 SKBR3 24H-SAR-245408-10,39.89545081649086,20
LJP006 BT20 3H-canertinib-0.12,39.89033697816134,20
LJP005 MDAMB231 24H-PD-0325901-3.33,39.8341042977849,20
LJP006 MDAMB231 3H-alvocidib-0.37,39.7470258479266,20
LJP005 A375 24H-PD-184352-0.37,39.683137726148615,20
LJP007 PC3 24H-mitoxantrone-10,39.67646105193232,20
LJP006 A375 24H-selumetinib-0.12,39.6750885751877,20
LJP005 MCF10A 24H-pelitinib-0.37,39.60098960779033,20
LJP006 MCF10A 3H-HG-6-64-01-1.11,39.59960751439124,20
LJP005 MCF10A 24H-NVP-AUY922-0.12,39.59339443253474,20
LJP007 PC3 24H-CGP-60474-1.11,39.58181559043349,20
LJP005 HEPG2 24H-WZ-3105-10,39.538623894357194,20
LJP006 BT20 24H-canertinib-0.12,39.530988398087324,20
LJP005 HS578T 3H-HG-5-113-01-1.11,39.401275035591304,20
LJP005 A375 24H-dasatinib-0.37,39.38041114420895,20
LJP006 HME1 3H-A443654-0.12,39.35331829472475,20
LJP005 MCF10A 3H-PF-431396-10,39.347327078319594,20
LJP005 MCF7 24H-CGP-60474-10,39.29777771725686,20
LJP006 HA1E 24H-AZD-7762-1.11,39.29432778056064,20
LJP006 PC3 24H-QL-X-138-1.11,39.282509650896614,20
LJP009 A549 24H-CGP-60474-0.12,39.26792230826731,20
LJP005 MCF10A 24H-radicicol-0.37,39.26690484084741,20
LJP007 HCC515 24H-OTSSP167-0.37,39.213555455260696,20
LJP006 HS578T 3H-AT-7519-1.11,39.166653449956364,20
LJP006 HME1 24H-NVP-TAE684-0.37,39.16584453627231,20
LJP005 MDAMB231 24H-PD-0325901-1.11,39.14364413239561,20
LJP009 PC3 24H-CGP-60474-0.37,39.11700561527174,20
LJP005 HS578T 24H-NU-7441-3.33,39.061021268977115,20
LJP006 MDAMB231 3H-AZD-5438-10,39.05209242829899,20
LJP006 MCF10A 24H-gefitinib-1.11,39.01534201175584,20
LJP006 MCF7 24H-CGP-60474-10,38.98439580822907,20
LJP006 HA1E 24H-WZ-4-145-1.11,38.972289213736644,20
LJP006 MCF7 24H-AZD-5438-10,38.93952607780721,20
LJP008 MCF7 24H-GSK-1059615-0.37,38.85758270582637,20
LJP005 MCF10A 24H-GDC-0980-0.37,38.81126819142325,20
LJP005 MCF10A 3H-tozasertib-10,38.78054887363985,20
LJP005 MCF10A 24H-NVP-AUY922-0.04,38.77969075007351,20
LJP005 HS578T 24H-CGP-60474-0.12,38.774889267674745,20
LJP006 HS578T 3H-BMS-387032-0.37,38.6381651761682,20
LJP006 HME1 3H-BMS-387032-1.11,38.61104738449291,20
LJP006 LNCAP 24H-CGP-60474-1.11,38.563443212109085,20
LJP006 HS578T 3H-BMS-387032-3.33,38.542871377437265,20
LJP005 MDAMB231 24H-mitoxantrone-10,38.4881391544749,20
LJP009 HCC515 24H-saracatinib-10,38.46056120813292,20
LJP007 HA1E 24H-dinaciclib-0.37,38.440609556433124,20
LJP006 MCF7 3H-XMD-1150-10,38.39903409273505,20
LJP006 MCF7 3H-AZD-5438-3.33,38.38398048783495,20
LJP006 MCF10A 3H-GSK-2126458-0.04,38.3553795876369,20
LJP005 HS578T 3H-WZ-3105-0.04,38.28213366844446,20
LJP006 HME1 24H-celastrol-1.11,38.233093994579534,20
LJP006 MCF10A 24H-GDC-0941-10,38.22665210844304,20
LJP005 MCF7 3H-PF-431396-10,38.211540424445396,20
LJP006 MCF10A 24H-NVP-TAE684-3.33,38.16889001262669,20
LJP006 MCF7 24H-AT-7519-0.37,38.154740749095396,20
LJP007 MCF7 24H-DCC-2036-10,38.07248776778642,20
LJP005 A375 24H-trametinib-10,38.040542212502814,20
LJP006 MCF10A 24H-AS-605240-0.04,37.988625952441566,20
LJP006 MCF10A 3H-CGP-60474-0.12,37.98431455299948,20
LJP007 HT29 24H-sutent-3.33,37.95661395282216,20
LJP005 HT29 24H-AS-601245-10,37.91231185943606,20
LJP006 HS578T 24H-dasatinib-0.37,37.8168139169488,20
LJP005 MDAMB231 24H-AZD-8330-10,37.81216362596325,20
LJP006 HME1 24H-dasatinib-0.37,37.799981115744686,20
LJP006 HME1 3H-linifanib-10,37.758953147797065,20
LJP005 MCF10A 24H-neratinib-1.11,37.75221682443619,20
LJP007 MCF7 24H-HG-14-10-04-1.11,37.741137302392794,20
LJP006 HME1 3H-AT-7519-0.37,37.685210439604596,20
LJP006 HME1 24H-CHIR-99021-3.33,37.66312346534154,20
LJP005 MCF10A 3H-GDC-0980-10,37.652656284827536,20
LJP006 PC3 24H-withaferin-a-10,37.64895008024855,20
LJP005 MCF10A 24H-radicicol-0.12,37.63552393166105,20
LJP005 MCF10A 24H-pelitinib-0.12,37.611252376253404,20
LJP009 MCF7 24H-CGP-60474-3.33,37.593207835625165,20
LJP005 A375 24H-BX-912-3.33,37.57479171971521,19
LJP007 A375 24H-vandetanib-3.33,37.57113992203073,20
LJP006 MCF7 24H-BMS-345541-10,37.56204834130759,20
LJP006 HCC515 24H-BMS-387032-1.11,37.54082276638823,20
LJP006 HA1E 24H-GSK-2126458-0.04,37.49330652760335,20
LJP005 MDAMB231 3H-PD-184352-0.04,37.4862435547181,20
LJP006 MCF10A 24H-geldanamycin-0.04,37.4843645521481,20
LJP007 MCF7 24H-DCC-2036-3.33,37.456720876443654,20
LJP006 MCF10A 24H-HG-6-64-01-10,37.41114880509045,20
LJP005 MCF7 3H-ruxolitinib-10,37.3609595929486,20
LJP005 MDAMB231 3H-WZ-3105-1.11,37.32413898473412,20
LJP007 MCF7 24H-dinaciclib-0.37,37.30999596501873,20
LJP009 HCC515 24H-PF-3758309-10,37.25301011677399,20
LJP007 A549 24H-CGP-60474-10,37.227596481065376,20
LJP005 MDAMB231 24H-CGP-60474-10,37.202599537955436,19
LJP005 HA1E 24H-TWS-119-3.33,37.19221092472007,20
LJP006 BT20 24H-HG-6-64-01-10,37.18973490003837,20
LJP006 MDAMB231 3H-alvocidib-1.11,37.14752458286254,20
LJP008 A375 24H-decitabine-1.11,37.11325764528308,20
LJP006 HT29 24H-AZD-5438-10,37.11105374435506,20
LJP005 MDAMB231 3H-PD-0325901-3.33,37.09379325527074,20
LJP006 MCF10A 3H-GSK-1059615-3.33,37.07652029314868,20
LJP005 MDAMB231 3H-CYT387-10,37.035595965790215,20
LJP006 SKBR3 24H-JNK-9L-3.33,37.02154700463782,20
LJP007 A375 24H-DCC-2036-0.37,37.002242090900474,20
LJP006 MCF10A 3H-JNK-9L-0.37,36.990204505202,20
LJP007 HT29 24H-dinaciclib-1.11,36.98756100139596,20
LJP006 HME1 24H-mitoxantrone-3.33,36.913727007316965,20
LJP005 SKBR3 24H-PF-431396-10,36.89254037209618,20
LJP006 MCF7 3H-GSK-2126458-1.11,36.84956754909559,20
LJP006 MCF10A 24H-GSK-2126458-0.12,36.832566297057305,20
LJP005 HS578T 3H-crizotinib-3.33,36.818992360487975,20
LJP006 MCF10A 3H-PD-0325901-10,36.81380877237305,20
LJP006 MCF7 24H-PF-562271-10,36.8114344059558,20
LJP006 HME1 3H-PD-0325901-10,36.79383845487857,20
LJP006 HS578T 24H-dasatinib-0.04,36.70014546083453,20
LJP006 HCC515 24H-AS-605240-3.33,36.696597911634385,20
LJP006 HS578T 24H-sorafenib-10,36.6689861256538,20
LJP006 HME1 24H-PHA-793887-10,36.64391889743726,20
LJP006 MCF10A 24H-dasatinib-0.37,36.630867357151615,20
LJP006 HS578T 24H-WZ-4-145-10,36.59290259359012,20
LJP005 HS578T 24H-dasatinib-1.11,36.51775190020894,20
LJP006 MDAMB231 3H-AT-7519-0.37,36.48956654638074,20
LJP006 A375 24H-celastrol-3.33,36.440877587382914,20
LJP006 LNCAP 3H-GDC-0941-3.33,36.32707837747494,20
LJP006 HCC515 24H-A443654-3.33,36.30410019263578,20
LJP007 HT29 24H-CGP-60474-10,36.285464663181024,20
LJP005 MDAMB231 3H-WZ-3105-3.33,36.2354793471778,20
LJP005 MDAMB231 3H-NVP-BEZ235-0.04,36.22474836720424,20
LJP006 BT20 24H-withaferin-a-10,36.215472901757614,19
LJP005 MDAMB231 3H-WZ-3105-0.04,36.18358247678275,20
LJP005 MCF10A 3H-TGX-221-0.04,36.13648004378192,20
LJP007 PC3 24H-dinaciclib-0.04,36.108339596435734,20
LJP005 BT20 24H-erlotinib-3.33,36.07817806133909,20
LJP005 MCF7 3H-LDN-193189-1.11,36.064228828380614,20
LJP006 MCF10A 3H-afatinib-0.12,36.05050646369204,20
LJP005 MCF10A 24H-dasatinib-0.37,35.99151540597499,20
LJP006 MCF10A 3H-GSK-2126458-0.12,35.97589803372113,20
